"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"fa5f3dd3befbf15b8f882f3a834a217c",408.939645284602,-9.08689478553547,1.60618533317297,-5.6574385270874,1.53648821752672e-08,5.13176681191256e-07,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_xinghaiensis"
"6ae4d9a1fc9d13052d1137bc66e9b86d",40.5212904401194,5.72017131370166,1.4420465765766,3.96670357713498,7.28735327562971e-05,0.000242911775854324,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"3ea1deb43a5bda3ba23a405194fc898c",411.29732082366,-9.09520380539224,1.60344806093039,-5.67227840240412,1.40910732143287e-08,5.13176681191256e-07,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"0d65783588a8761fc07ff8eaa8d4850c",35.0212855153629,5.50542210361705,1.33497295465752,4.12399523481689,3.72356600091878e-05,0.000155203130727232,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,NA
"edc44ba946f5a9febae1abecbb426e04",38.1420985795694,-5.63848507347956,1.33358796759544,-4.22805634910321,2.35718764511196e-05,0.000109440854951627,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"8fea3a6e84c2efe5c423578c39599cea",36.478937639512,5.56553462441206,1.42249701396333,3.91251058510519,9.13415331311271e-05,0.000272974696713713,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"79611ef4c933e44282af1052459fc280",45.720443498756,-5.90468231201146,1.36445411369199,-4.32750522920435,1.50807766026435e-05,9.11860910857514e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_bacterium"
"07ee987e2b95479828b90509677bb5aa",25.8844838503603,5.05803343647991,1.30046416907916,3.88940622644099,0.000100489788302304,0.000287113680863724,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured",NA
"553706d20af75c5d2d99500c06b1caa9",20.98986233119,4.74552825895245,1.35424732040706,3.50418139097816,0.000458013267482703,0.000832751395423096,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"e9dfb999bd6a77b3595a8eac1d4b9c99",14.8707080415656,4.2260264240297,1.30071248847066,3.24900887897104,0.00115807863330208,0.00176082131379263,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera",NA
"481dfe932beeef9608438d2ff20a3212",18.5126507207861,4.55710530180415,1.33641628277905,3.40994446156233,0.000649761096412244,0.00103642874274346,"Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured_bacterium"
"7c5c418fa8ca2e743f3e97449773b401",19.1401520259634,4.60719974294963,1.34808846162477,3.41757968716448,0.000631805954329771,0.00102030775233379,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","uncultured_bacterium"
"ffc70167045a634d0414627185090b99",87.6504103922933,-6.85508366247917,1.52911559145863,-4.48303823515401,7.35877378621414e-06,7.13898353198541e-05,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"9993dd269f9f1ecc22294cfe5f49982a",36.3991311518114,5.5622970165308,1.24795069134331,4.45714486567051,8.30584766446835e-06,7.44662204400611e-05,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured",NA
"15e8f14ce26bc62c05a0430394ebaffa",24.6667172482408,-4.99381148384194,1.38136005833265,-3.61514107326198,0.000300184111409646,0.000629418298117001,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"916210377d37147432e9b0f442a86a48",30.4858305368673,5.30061263283922,1.40389639272049,3.77564374431336,0.000159594956396497,0.000398987390991244,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","metagenome"
"42cb533dd024eb87d544ab13a390d684",19.0083979343497,4.59683450436797,1.34254526117362,3.42396985584645,0.000617134660534174,0.00100284382336803,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter","uncultured_bacterium"
"f78d4f36a09d6b100e6ea7526c2ff9e3",39.9052667479636,5.69764777474357,1.33814202547173,4.25787970655431,2.0637494105134e-05,0.000103509432239621,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,NA
"2d6bab954e8d1a78ce8486f035c6aa98",35.9795749961755,5.54522646695917,1.42113978265232,3.90195710136968,9.54180707099922e-05,0.000281917027097704,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured",NA
"d704ce4c2ab801982c56a7564b179164",49.0125895460545,5.99938039434501,1.36622728907847,4.39120228552281,1.12725605271767e-05,7.82916392924349e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","R7C24","R7C24","R7C24",NA
"9f542f35ba3db5d2122a8df8cf63bee4",22.881828849106,4.87445512161166,1.36817411675849,3.56274472810546,0.000366997510844992,0.000733995021689984,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga","Rhodopseudomonas_sp."
"7199caf5337668ad2cf91224a7274d92",36.7502044204615,5.57644758052803,1.2623978413601,4.41734562419718,9.99203870232175e-06,7.79320273940638e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Paraburkholderia_caledonica"
"09652de1b4c952dff846838b1c898097",43.1392492131587,5.81215969739619,1.25841558336843,4.6186329653028,3.86276422432601e-06,4.82678689524956e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"e9b7be11c5e788fdfae315695afa62ed",35.6620208615477,5.53214074395997,1.42795764524529,3.8741630484493,0.000106991764715692,0.000299807577393896,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"6c81aa74b20dc02249559bf71a59060e",21.6770611361236,-4.80115513137695,1.35920367513719,-3.53232942141094,0.000411915877038341,0.000799239761417677,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","uncultured","uncultured_bacterium"
"a233ce5d735e4b045e310ac731ebaa44",34.5313830230902,-5.49196327596858,1.41779265676904,-3.87360115722706,0.000107238864221663,0.000299807577393896,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter_polychromogenes"
"28599059e22d2c0fcc1c0eac6b0708ba",44.3856945812501,5.85397482523919,1.26799480133054,4.61671831705969,3.89855864616311e-06,4.82678689524956e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella","uncultured_Dokdonella"
"b4f8d27b88b3e293325924399058ae1a",20.1518557789207,-4.69201290124314,1.35301409314043,-3.46782263764354,0.000524693467024817,0.000903445704810943,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_Pirellula"
"96daa9d7e6e8caa8af84802cdf0741c7",42.137067382178,5.77763248361935,1.43908997247832,4.01478197618835,5.95007706143164e-05,0.000211920552872908,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured",NA
"114ecc0b54de0786dbb5cf490a7b650c",38.0099494433607,5.62606303657119,1.4367537022136,3.91581593136188,9.00989720039545e-05,0.000272974696713713,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured_bacterium"
"3ab9166fd464a908838e8a0292c31c0c",19.1753239933327,4.60990386525657,1.34270123568382,3.43330574422897,0.000596269301042453,0.000980903095856891,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea","uncultured_bacterium"
"8ed442ee84e624ff8c8300dee75e4804",19.6687291636475,-4.655612440447,1.34347589930646,-3.46534868459522,0.000529544423800043,0.000905799672289547,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA
"2662c40b1faf31300e87c7fe94626bc1",326.671343394688,8.75502613053959,1.41804687025224,6.17400335221801,6.65821280830334e-10,1.73113533015887e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"4cb6c35aefd151c892ccf2b044d7ec26",22.9821781851558,4.88100541508255,1.39160685219384,3.50746003254276,0.000452406307212377,0.000828349576586042,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"0f8cfec75caaf036cc708303948fbc43",21.4298462375765,-4.7840075236132,1.3583152770408,-3.52201554710888,0.000428279025758351,0.000802141494387715,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44",NA
"fed1ddcb770464a59da4c2b8bc1f5c60",21.9888147145088,4.81504452798924,1.36146995238408,3.5366513374442,0.000405234256324739,0.000792187268003249,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"4561a714da1f92be7a96bafc582f4905",21.1344420545111,4.75577523831862,1.36266565082903,3.49005292341909,0.000482924899830497,0.000860003246273488,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured",NA
"4344da38ad886516fb6abe1dbc4fb699",19.0255965967126,4.59816680503805,1.33991802067938,3.43167771018308,0.000599859970158637,0.000980903095856891,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA
"e73525312e3d1ccefe8d1f448c6a7314",347.195451159497,-8.85028504424045,1.58690867565316,-5.57706009175213,2.44617386790487e-08,7.06672450728075e-07,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_xinghaiensis"
"bc06ab46599af579aa051b455839f65d",41.8653019449693,5.76813251399143,1.43931312282175,4.00755917703516,6.13494926351981e-05,0.000215552271420966,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata","uncultured_bacterium"
"584969a63a04645d2332990ffe490f3d",31.7719107250496,5.36168764678666,1.41410366550245,3.79158033288994,0.000149691711845529,0.00038534500079047,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"4b33915947d81e364f568a8f89f42933",36.6154829920905,5.57103816557503,1.34208567458183,4.15103019955181,3.3098208505257e-05,0.000145856512057065,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","metagenome"
"ddbada08cd390749f6c50ff863c91fc3",32.7294125965975,5.40556844883571,1.41361766747814,3.82392536058149,0.000131343691172069,0.000344943027320586,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured",NA
"c924d2d08ad8104e9ec3506dafdb0b6e",26.2321428120416,5.07787071749457,1.39814516176127,3.63186231041839,0.000281383252150381,0.000607995793105792,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)","Granulicella",NA
"65733e798dbd7440fc165e26a92ba54c",60.8158065341536,6.31503347231911,1.48338312531213,4.25718303286638,2.07018864479243e-05,0.000103509432239621,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"7b89fad534213d387485cf77d4f7fbab",30.2469323658067,5.28897635105139,1.24986200675938,4.23164823192327,2.31985028188598e-05,0.000109440854951627,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"252949936703f3bc0d79ecdbc6ba88fb",431.661637237545,9.15789384826318,1.55147943586683,5.90268464831218,3.57633485698834e-09,2.32461765704242e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"1275999b8db1fece1c3311558198e541",31.1819042695804,-5.34136122388186,1.40594474504728,-3.79912599175598,0.00014520726422274,0.000377538886979124,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA
"f72796eb0070eb7fb73574c85631c8aa",60.5156340420228,3.54665277255615,1.4176988560791,2.50169685709211,0.012359970633911,0.0180538896899824,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44",NA
"a42721841a9710f69d3579dd83ea4e5c",18.551081495184,-4.5677502539825,1.33804035123171,-3.41376121413508,0.000640727049403736,0.00102832736324056,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Lawsonella","Lepisosteus_oculatus"
"542ad8d4286e85f17c48499fd95b2a4d",47.6308249434519,5.95746805162372,1.45089067679518,4.10607645834692,4.02436323110851e-05,0.000163438974967687,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Rhizobium_tibeticum"
"07b3cf0d1dff405b36bbd5a110bf04d6",175.997054063811,3.24260610720246,1.45940608146951,2.2218669281804,0.0262923000121713,0.0379777666842474,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"e00ea60740b8d9b51c724bf2361829de",40.6604518356064,5.72520743698747,1.43333117130993,3.99433679500263,6.4875590562867e-05,0.000224902047284606,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"aa28f559de21f6c354891bce76be9ac4",198.384708015643,3.3296840757678,1.56806574306539,2.1234339762175,0.0337175026203781,0.0484339816646315,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"8e0a049bba582bc3bc92014751235311",28.885764761559,5.2207909801304,1.40273901753417,3.72185482464717,0.000197764719788163,0.000447120236042803,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","uncultured_Comamonadaceae"
"289264c7f236d72a8495f5f8b50af147",30.7006323251372,5.31095181079266,1.40616401669753,3.77690777727749,0.000158787492654993,0.000398987390991244,"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea","Nonomuraea_asiatica"
"ff4e8288c4bc7b4b4cbba4eb93bb2fcb",40.0463172433468,5.70282933646758,1.43152112397294,3.98375493100678,6.78348280959548e-05,0.000232066517170372,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured","uncultured_bacterium"
"f5db5ff017a015dd931e6ce2ec2c7b59",21.2925807769357,-4.77441426204601,1.35589975426194,-3.52121478526624,0.000429574511662622,0.000802141494387715,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter",NA
"b0d633ee733bdb5949845644cec5f109",33.369651060095,5.43416308467812,1.4124458234023,3.84734266946135,0.000119405907147767,0.000316791182228769,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA
"246c2ff84b042008994b3d727c01fd67",28.6305848662165,5.20765638820655,1.22174464699581,4.26247530612213,2.02174846037584e-05,0.000103509432239621,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"f22d089b9bfed7eebc9c10f8e03272d0",24.5127718727315,4.97704793655486,1.39368564229886,3.57114099873004,0.000355429480370486,0.000725048950179426,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidiphilium",NA
"a123f949d815fd5fb838c1ca9604389a",42.150736074123,5.77810768513971,1.35200085385669,4.27374558873777,1.92216349151997e-05,0.000103509432239621,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"2df0ae3a0caca48ac87b98304839ea2d",24.122729838005,4.95318057448067,1.37696971028257,3.59716015355504,0.000321710416706742,0.000669157666750023,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"6270823ef351a0fc38e9e611070bf2fe",33.2756130877042,5.42998627184157,1.32533846123385,4.09705628461609,4.1843719005835e-05,0.000164838893053289,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"6371723014edaa3eca22e4a1cd115a27",61.6304380922696,6.33448773938171,1.16174301531957,5.45257226068988,4.96463875535617e-08,1.17346006944782e-06,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,NA
"c828ce9fcd4b5a63ef910198e7ac8300",52.2727805900191,6.09369662276577,1.19754883972273,5.08847440758797,3.60955481123454e-07,7.68805075242726e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Paraburkholderia_caledonica"
"fa576cfdbeea3bdb51a6154b02d2f806",23.1187904609709,4.88983506889227,1.37151890854557,3.56526989050242,0.000363481952491894,0.000732599284092189,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea","uncultured_bacterium"
"afcb53ab0dc5b106ead56f95967e2115",339.647615466365,-8.81850620029154,1.59272592073425,-5.53673804481451,3.08156916067467e-08,8.01207981775415e-07,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_xinghaiensis"
"7ebd6941932cb004b9c05de76b4db35a",19.8102784198722,4.65878461370643,1.34857657099818,3.45459406154307,0.000551121933650151,0.000924462598380899,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis_chilensis"
"e805ae5665d794c41bb2fdc2b6cba98c",76.9774862608499,6.65882409491496,1.31168970594667,5.07652386439152,3.84402537621363e-07,7.68805075242726e-06,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis",NA
"b08857405545357801b63a9cefc873f3",58.0205717606425,-6.25352792041009,1.4776285961421,-4.2321378570618,2.31480446426053e-05,0.000109440854951627,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"21b7986d410bb417106652ebbbd7af49",37.6278264636654,5.61119532320867,1.33679304780324,4.19750486616426,2.69871860456799e-05,0.000123099445120645,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured","uncultured_bacterium"
"0e6a552bb19ac1b24f6cfe37b1b98e99",20.1238482176141,4.68241657200625,1.34758357536136,3.47467619642858,0.000511470340023555,0.000892498579906875,"Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured_bacterium"
"abf9e60d7ca6d6a93d7c16209363e2d6",20.2417617762985,4.69118141022157,1.35080792636111,3.47287080470351,0.000514923161973434,0.000892533480753953,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus",NA
"46b14c1c7a4e1f63e7a6cda96ad3d20d",43.962237618257,-5.84720147955076,1.44061772668581,-4.05881544509552,4.93222740137375e-05,0.000188585165346643,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"103e3b1663a1766e9dfee0279443b5ca",47.6092234036192,-5.96409634057496,1.3672961649055,-4.36196377467874,1.28900215986436e-05,8.37851403911836e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage",NA
"1d4c83c5c7fe0edb7b2efc7518f1019a",23.6114265675596,4.92127348865914,1.3946108078949,3.52877911227977,0.000417481438720975,0.000801598749609124,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae","Frankia",NA
"3fa1e6bdfa85c2c8872e2c27342d28cf",43.3855140884492,5.82051943941318,1.24701890687818,4.66754706549273,3.04816939122982e-06,4.40291134288752e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"6499531ba9e8fadcd1bc4de3094c890f",27.8929165293166,5.16895180569806,1.31434633124135,3.93271672985627,8.39911939438617e-05,0.000270344456958376,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"7f9633e08c03dd466ad5cbe52e97e82b",42.6046918597903,5.79385573362598,1.34828813749371,4.29719402886388,1.72973778634372e-05,9.99404054331929e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
